,date_time,entity,text,pred,prob
115,2020-02-29 00:00:00,Bitfinex,"Bitfinex CTO to Reveal ""The Story of Tether” at CryptoCompare's SummitAt London's CryptoCompare Digital Asset Summit on the 10th of March, Paolo Ardoino, CTO of Bitfinex & Tether, will tell the story of Tether's inception and ...",0,0.025470239400672917
116,2020-03-03 00:00:00,Bitfinex,"DDoS Attacks on OKEx and Bitfinex Were Sophisticated, Possibly RelatedOver the last few weeks, a number of cryptocurrency exchanges — namely, OKEx, Bitfinex, Digitex and Coinhako — have experienced security breaches.",0,0.45591633637178675
117,2020-03-08 00:00:00,Bitfinex,"Bitcoin Faces “Gatling Gun” of Massive $100k Sell Orders on Bitfinex... unrelenting selling pressure from traders on Bitfinex. Hsaka, a prominent cryptocurrency analyst on Twitter, spoke about this selling pressure in a recent tweet, ...",0,0.14696413051791044
118,2020-03-16 00:00:00,Bitfinex,"Cryptocurrency Exchange Bitfinex Lists $280M Crypto Hedge FundBitfinex, the major cryptocurrency exchange and partner firm of stablecoin Tether (USDT) is listing a multi-million-dollar cryptocurrency hedge fund.",0,0.4901835855281894
119,2020-03-16 00:00:00,Bitfinex,"Bitcoin Pumps 8% Just After 40M Tether Move to Bitfinex…IS BITFINEX MANIPULATING BITCOIN MARKETS? At around midday GMT today, Whale_Alert twitter account picked up a 40,000,000 USDT token transfer ($40.4 ...",0,0.18304996327152856
120,2020-03-30 00:00:00,Bitfinex,"Bitfinex DeFi Offshoot Burns $20M Tokens in Bid to Drive DEX AdoptionDeversiFi, the decentralized exchange (DEX) spin-off of former Bitfinex sister exchange Ethfinex, has burned $20 million worth of its governance and utility token ...",1,0.6453944859228086
121,2020-03-27 00:00:00,Bitfinex,"Why this Bitfinex Bitcoin whale isn’t convinced of the crypto market’s 70% recoveryWhy this Bitfinex Bitcoin whale isn't convinced of the crypto market's 70% recovery. Nick Chong · March 27, 2020 at 12:24 am UTC · 2 min read.",0,0.03712475300303485
122,2020-04-13 00:00:00,Bitfinex,"Bitfinex Made a $1.1 Billion BTC Transaction for only $0.68Exchange Bitfinex took credit for a transaction moving part of their 161,500 BTC holdings — well over a billion dollars — to a hot wallet. 16026 Total views.",0,0.3791640981257229
123,2020-04-15 00:00:00,Bitfinex,"Bitfinex’s BTC Holdings Decrease by One-Third in a MonthBitfinex's coffers hold 66,000 fewer Bitcoin than they did four weeks ago. Does the increase in its Ether holdings make up for the loss? 6406 Total views.",0,0.06366614549802004
124,2020-05-03 00:00:00,Bitfinex,"Bitcoin Daily: Block.one Gets Patent For DLT That Monetizes Social Media Posts; Bitfinex Seeks US Subpoenas To Track Down $800M In User FundsBitfinex's parent firm iFinex is seeking subpoenas in Colorado, Arizona and Georgia, trying to access funds held there for Crypto Capital, the processor where ...",0,0.06771272930842619
125,2020-05-13 00:00:00,Bitfinex,"Ethereum Balance Held by Bitfinex: Now More than the Entire ...Bitfinex Outstrips DeFi Market in Ethereum Holdings. Taking data from crypto analytics platform Glassnode, Elias Simos of blockchain venture fund Decentral Park ...",0,0.02803456478373626
126,2020-05-15 00:00:00,Bitfinex,"Longs increase positions on derivative platforms like BitfinexEthereum longs on Bitfinex have increased their positions by 90% since the start of the year, data shared by Quantum Economics Founder, Mati Greenspan, shows ...",0,0.05485952803037136
127,2020-05-22 00:00:00,Bitfinex,"Bitcoin Worth $282K from the 2016 Bitfinex Hack on the MoveThe cryptocurrency community has noticed a number of bitcoins from the August 2, 2016, Bitfinex breach has been moved. A small 30 BTC transaction ...",0,0.2827634271060335
128,2020-05-22 00:00:00,Bitfinex,"Bitcoin Funds From the Bitfinex Hack in 2016 Moving: Are ...Bitcoin funds stolen from the crypto exchange BitFinex in 2016 moved to an unknown address, reported transaction tracker Whale Alert. The said money ...",0,0.4378621326802203
129,2020-05-21 00:00:00,Bitfinex,"Bitcoin From the 2016 Bitfinex Hack Mysteriously on the Move AgainLittle over 30 bitcoins stolen from the prominent cryptocurrency exchange Bitfinex back in 2016 have mysteriously started moving once again, even after the ...",0,0.10874279836708123
130,2020-05-27 00:00:00,Bitfinex,"Bitfinex Is Constantly Printing More Tether, None Of It Has Ever Been BurnedBitfinex Is Constantly Printing More Tether, None Of It Has Ever Been Burned. A report indicates that no Ethereum-based Tethers have ever been burned, though ...",0,0.11328511128478114
131,2020-06-04 00:00:00,Bitfinex,"Amended lawsuit filed against Bitfinex and Tether for allegedly ...A revised lawsuit has been filed against Bitfinex, Tether, and affiliated entities for allegedly manipulating the crypto market; Bittrex and Poloniex exchanges have ...",1,0.6234164947527315
132,2020-06-06 00:00:00,Bitfinex,"Bitfinex and Tether responds to consolidated class action lawsuitIt also claimed that “billions” of Tether tokens were issued despite not being backed by physical US Dollars. Stuart Hoegner, General Counsel for Bitfinex, said: “ ...",0,0.08268530052237931
133,2020-06-12 00:00:00,Bitfinex,"Bitfinex Hackers Move Another $4.1 Million Bitcoin in Their Biggest Pay Day Yet | ExchangesCyber-thieves from the Bitfinex hack of four years ago continue to cash out, this time transferring the equivalent of $4.1 million in bitcoin to an unknown wallet ...",1,0.7120991455338312
134,2020-06-11 00:00:00,Bitfinex,"Hackers Move Another $4 Million Worth Of BTC Stolen In Bitfinex 2016 AttackBitfinex Lost 119,756 BTC ($66M) In 2016 Hack. Cryptocurrency exchange Bitfinex lost an estimated 119,756 BTC in a security breach on August 2, 2016. And the ...",1,0.9786394590957547
135,2020-06-11 00:00:00,Bitfinex,"Data Appear to Contradict Bitfinex’s Dwindling Bitcoin Deposits NarrativeBitfinex's Bitcoin deposits diminished by 135,000 BTC and data appears to contradict the exchange's rationale for this occurrence. 6578 Total views. 67 Total ...",0,0.08547672630324799
136,2020-06-21 00:00:00,Bitfinex,"Binance, Bitfinex, Coinbase, Huobi receive about 40% of all ...Data obtained from Chainalysis, a leading crypto data analytic firm, the four biggest crypto exchanges since 2018 Coinbase, Binance, Huobi, and Bitfinex ...",0,0.06900870276365446
137,2020-06-24 00:00:00,Bitfinex,"Bitcoin Miners Transferred 2,650 BTC to Bitfinex Before Dump - Ethereum World NewsThe team at Glassnode observed that June 23rd saw the largest flow of Bitcoin from miners to exchanges in over a year. 2,650 BTC was transferred to Bitfinex ...",0,0.2853383204484582
138,2020-01-22 00:00:00,Bithumb,"Over 188 Mln XRP Sent from Bithumb to Anonymous Wallet in January 2020: Whale AlertOver 188 Mln XRP Sent from Bithumb to Anonymous Wallet in January 2020: Whale Alert. Facebook Twitter Telegram Copy URL. News. Wed, 01/22/2020 - 11:55.",1,0.7758134890358926
139,2020-02-17 00:00:00,Bithumb,Bithumb agrees partnership with Chinese peer BitMaxSouth Korean cryptocurrency exchange Bithumb said Monday that it had signed a memorandum of understanding with Chinese crypto exchange firm BitMax to ...,0,0.0961328192606795
140,2020-02-13 00:00:00,Bithumb,Bithumb Employee Found Guilty of Security Failings that Led ...A court in South Korea has found a senior employee at crypto exchange Bithumb guilty of breaches of internet security law. The judge stated that the employee's ...,0,0.5738534718552853
141,2020-03-10 00:00:00,Bithumb,"BOSAGORA Continues to Impress as Digital Currency BOA Lists on BithumbBOSAGORA Continues to Impress as Digital Currency BOA Lists on Bithumb. Bitcoin PR Buzz March 10, 2020. BOSAGORA, a next generation smart-contracting ...",0,0.18827896209889874
142,2020-03-30 00:00:00,Bithumb,"Crypto Whale Moves 50,343 Bitcoin (BTC) Worth $320,978,017 As 51,000,000 XRP Exits BithumbTraders are also tracking a large movement of XRP sent from the crypto exchange Bithumb to an unknown wallet. The whale in question moved 51,000,000 XRP ...",0,0.34443211352723807
143,2020-04-13 00:00:00,Bithumb,"Huobi Korea delists Monero, piling pressure on BithumbBithumb has a policy that dictates it can delist any digital currency that's proven to be used in criminal activities. It holds a monthly meeting with an internal ...",0,0.08065570893070297
144,2020-04-10 00:00:00,Bithumb,"Bithumb Under Pressure to Delist Monero as Nth Room Ire ...Huobi Korea had been the only other major crypto exchange in the nation besides Bithumb to list monero, but on April 9 stated that “anonymity” was one of its ...",0,0.24313881253329603
145,2020-04-15 00:00:00,Bithumb,"Bithumb to Integrate Blockchain based, Digital ID Service ‘MyID’On April 1st, Bithumb Korea (CEO Jae Won Choi) announced its engagement in the blockchain-based, digital identification organization, 'MyID Alliance'.",0,0.09905793162416357
146,2020-04-15 00:00:00,Bithumb,"Bithumb Reports $30.5 Million in Profit for 2019Bithumb, a leading South Korean crypto exchange, has reported a net profit of 37.2 billion won (around $30.5 million) for 2019. Announced on Tuesday, this is a ...",1,0.742413312769283
147,2020-05-15 00:00:00,Bithumb,"Bithumb Delists Monero as Telegram Nth Room Rape Video ...Bithumb's delisting auditory board placed the token on a provisional delisting list last month, stating that if the reasons for XMR being placed on the list had not ...",0,0.19583031196390968
148,2020-05-25 00:00:00,Bithumb,"Bithumb Names Back Young Heo as Its New CEOHe also held the apex position at the exchange for 8 months in 2018. Arnab Shome | Executive Moves (Executives) | Monday, 25/05/2020 | 15:54 GMT+2. Bithumb.",0,0.122445569530923
149,2020-06-24 00:00:00,Bithumb,"Bithumb Exchange to Reportedly File for IPO in South KoreaMajor South Korean cryptocurrency exchange Bithumb is planning to hold an initial public offering (IPO), according to reports from local media. As reported by ...",0,0.380470574552181
150,2020-06-24 00:00:00,Bithumb,Crypto exchange Bithumb has reportedly started its IPO work with Samsung SecuritiesSouth Korean cryptocurrency exchange Bithumb has reportedly begun its initial public offering (IPO) work with Samsung Securities as an underwriter.,0,0.19127884792489547
151,2020-06-24 00:00:00,Bithumb,"Bithumb Plans to Go Public in South Korea: ReportBithumb, a leading South Korean crypto exchange, is preparing to go public in its home country, the local news outlet MoneyToday reported on Wednesday.",0,0.31743217516165
152,2020-02-22 20:18:26,FOAM,"California street shut down after 40,000 bees swarm from hotelA swarm of as many as 40,000 Africanized bees sent several people to hospital and closed a street in California, after swarming from the eaves of a Howard Johnson Inn. Police and firefighters were called to the scene after a report about a bee sting on a boulevard in Pasadena on Wednesday evening. Two firefighters, two police officers and one civilian ended up at hospital after being stung. “Something set them off, some activity, noise, vibration … it’s hard to tell what,” Dave Williams of the Los Angeles County Beekeepers Association told local television station KTLA. “We have firefighters who have been working here for many, many years, and they said this is by far the most bees they’ve seen at one location,” a Pasadena fire department spokeswoman, Lisa Derderian, told the Los Angeles Times. Africanized bees are descended from a cross-breed between African and European bees that was introduced in South America in the 1950s but which escaped and proliferated, breeding with local species. Due to their habit of aggressively defending their nests, the insects have acquired an familiar nickname: killer bees. In Pasadena, police and firefighters first tried to calm the bees with smoke, then used fire extinguishing foam to kill the bees after they failed to calm down. “We don’t like to kill bees, we’re beekeepers,” Williams told KTLA. “But in a situation like this, where the public safety is of concern, we have to take care of the public.”",0,0.21973825977229103
153,2020-01-15 18:15:17,FOAM,"Nike shoes that have revolutionised marathon times unlikely to be bannedThe World Athletics working group investigating the Nike shoes which have revolutionised marathon times is still deliberating over what limits to place on the carbon plate and foam technology and is unlikely to implement a wholesale ban. The Guardian understands the group met again on Wednesday and intends to announce its findings by the end of the month. But sources suggest that, contrary to headlines about the shoes being banned, the issue remains under debate. As things stand, the group’s emphasis appears more on putting limits to the future incarnations of the technology, which was first introduced in 2016, rather than restricting the Vaporfly shoes completely. One option under consideration is to put limits on the size of the foam midsoles in all shoes, something that would make the next‑generation AlphaFly shoes worn by Eliud Kipchoge in his sub-two‑hour marathon run in Vienna illegal. Kipchoge insists that focusing on his Nike shoes is wrong. “They are fair,” he told the Telegraph. “I trained hard. Technology is growing and we can’t deny it – we must go with technology.” There have also been suggestions that similar shoe technology was used to power Laura Muir’s spikes on the track last year. However, sources close to her say that is “categorically” not the case.",0,0.05343884286487037
154,2020-01-03 22:00:14,FOAM,"Portrait of the Queen and three future kings releasedThe Queen strikes a familiar pose with handbag firmly looped on forearm in a new portrait alongside three future kings, released to mark the start of the decade. The historic photograph, taken in the Throne Room at Buckingham Palace, is only the second formal portrait of the sovereign with the Prince of Wales, the Duke of Cambridge and Prince George. The first was in April 2016, on the occasion of the Queen’s 90th birthday, when George, then not quite aged three, had to stand on foam blocks to raise him to the height of the seated adults. That portrait was used on special commemorative stamps. In this latest, now aged six, long tartan trousers replace the shorts, but the young George retains a princely preference for white shirts with piped collar and cuffs. Both portraits are by photographer Ranald Mackechnie.",0,0.06602457044198044
155,2020-05-08 17:02:59,Gemini,"Astronomers capture new images of Jupiter using 'lucky' techniqueAstronomers have captured some of the highest resolution images of Jupiter ever obtained from the ground using a technique known as “lucky imaging”. The observations, from the Gemini North telescope on Hawaii’s dormant volcano Mauna Kea, reveal lightning strikes and storm systems forming around deep clouds of water ice and liquid. The images show the warm, deep layers of the planet’s atmosphere glowing through gaps in thick cloud cover in a “jack-o-lantern”-like effect. “The Gemini data were critical because they allowed us to probe deeply into Jupiter’s clouds on a regular schedule,” said Michael Wong of University of California, Berkeley, who led the research team. “We used a very powerful technique called lucky imaging.” The technique involves obtaining a large number of very short exposure images and then only using the sharpest ones, when the Earth’s atmosphere is briefly stable, and discarding the rest. The latest observations provide some of the sharpest infrared images of Jupiter ever obtained from the ground. “These images rival the view from space,” said Wong.",0,0.06114618223827961
156,2020-04-25 06:00:39,Gemini,"In 1871, who made their last stand in Père Lachaise cemetery? The Weekend quizThe questions 1 Which star was accused of “erotic vagrancy” by the Vatican in 1962? 2 What country’s single name contains all five vowels? 3 Built in Harlow, The Lawn was the first of what in Britain? 4 In 1871, who made their last stand in Père Lachaise cemetery? 5 On old cars, what were trafficators? 6 Why is the common basilisk nicknamed the Jesus lizard? 7 What line roughly follows the 180° line of longitude? 8 The rod of Asclepius is a symbol of which profession? What links: 9 Udon; somen; soba; yakisoba; ramen? 10 George Meredith; Vaughan Williams; Marie Hall? 11 13 and 17 (Italy); 9 and 13 (Norway); 7 and 13 (UK); 8 and 4 (China)? 12 Graham; Sulzberger; Bancroft; Chandler; Taylor? 13 Brecqhou; Jethou; Herm; Sark? 14 Hg (1961-63); Castor and Pollux (1965-66); Delphi patron (1968-72)? 15 Aksenty Poprishchin; Charles Pooter; Greg Heffley? The answers 1 Elizabeth Taylor. 2 Mozambique. 3 Residential tower blocks. 4 Paris Communards. 5 Signal arms (replaced by indicators). 6 It can “walk” on water. 7 International Date Line. 8 Medicine. 9 Types of noodle in Japanese cuisine. 10 The Lark Ascending: wrote poem; composed music; violinist, dedicatee and first performer. 11 Lucky and unlucky numbers in those countries. 12 US media dynasties, owners or former owners: Washington Post; New York Times; Wall Street Journal; Los Angeles Times; Boston Globe. 13 Smaller Channel Islands. 14 Nasa human spaceflight programmes (manned missions flown): Mercury (chemical symbol); Gemini (mythological twins); Apollo (patron god of oracle). 15 Fictional diarists: Gogol’s Diary Of A Madman; George and Weedon Grossmith’s Diary Of A Nobody; Jeff Kinney’s Diary Of A Wimpy Kid.",0,0.053514628172682904
157,2020-03-29 20:30:04,Gemini,"Starwatch: catch the Crab as it crosses the meridianThis week is a good time to track down one of the fainter constellations: Cancer, the Crab. It is one of the zodiacal constellations, meaning that the sun passes through it during the year. It is bordered on the west by Gemini, the Twins, and to the east by Leo, the Lion – both zodiacal constellations. Its faint stars mean that a reasonably dark sky is needed to see it. Near the centre of the constellation lies the Praesepe star cluster, also known as the beehive cluster. This is visible to the naked eye as a small patch of misty light. The chart shows the view looking south from London, UK, in the evening. All this week, Cancer will be well placed for observation. It will be at it highest in the sky around 21:00 GMT, when it crosses the north-south meridian line. From the southern hemisphere, Cancer is also easily visible at this time of year. Look for it in the northern sky during the evening.",0,0.07449018678483257
158,2020-06-02 17:30:17,Liquid,"'The initial reaction was just joy': window therapy brings light to aged care residentsOnce a week, Benhur Helwend sanitises his ukulele, meticulously washes his hands and slaps on a cheery boater hat to prepare for a new kind of performance. The punters who’ll gather to hear him play are residents at an aged care home on Sydney’s north shore. And depending which way you look at it, either Helwend or his audience members are behind glass. This is window therapy – a way of engaging elderly people with the arts (and a good singalong) while physical distancing restrictions are in place. Musician and actor Benhur Helwend adds colour to the windows “Usually I start by drawing a big gigantic love heart on the window, and then I write ‘I miss you’,” Helwend says, outlining a new performance kit that includes liquid chalk markers as well as huge amounts of window cleaner. “The residents are in their common room and they are facing the window, and I’m on the other side with a microphone and a little PA. It’s very difficult for me to hear them, so a lot of it is very visual. I’ll draw the songs a bit like Pictionary, and they have to guess the tune we are about to sing.” Helwend is primarily a musician and actor (you might have seen him in ABC’s Les Norton last year), and laughs while describing his illustration powers as “really bad”. Still, he is slowly developing the ability to write backwards, and has started incorporating what he calls “Mr Squiggle” elements into the shows at Whiddon Hornsby: residents place their hands on the window, then he traces around and creates drawings from their handprints. But Helwend’s main point of connection is through song, and after three years of closeup visits to this facility – plus more than a decade at other aged care homes – he knows which tunes will get feet tapping, even at a distance. The Whiddon Hornsby crowd are big fans of Doris Day tunes, Helwend says. Alongside What a Wonderful World, You Are My Sunshine, and Aussie standards such as Waltzing Matilda and the Happy Little Vegemites jingle. The window therapy shows were, Helwend admits, “a bit shaky at first”. Uncertain of even leaving the house at the beginning of lockdown, he was also “terrified of potentially exposing a resident”. Even so, those early performances were “incredibly emotional”, he says. “The initial reaction was just joy. I would sing a song and, despite me not hearing their reactions, I could see them singing along or tapping their feet. They were connecting with the music … even just a finger tap or a toe tap is enough.” Staff, too, notice the difference. “Our residents love their creative engagement sessions with Benhur, and are thrilled that these can still take place during visitor restrictions – albeit through the window,” says the facility’s director of care services, Sally Martin. “It’s so important, particularly at this time, to keep their spirits up and keep them engaged through play and fun.” Now with six weeks of performances under his belt, Helwend says he finds great satisfaction in maintaining connections with his “elders” through a sheet of glass – and he’s not alone. Benhur Helwend beckons one of the residents to come to the window. Coronavirus restrictions have prompted the formation of the Outside In Collective (AKA “Boredom Force”), a loose coalition of creatives who work in aged care facilities, engaging residents with the arts. Founder Maurie Voisey-Barlin came up with the idea of window therapy and was quick to spread it around. Together, the collective is providing window therapy at 10 sites across New South Wales. For Helwend, the weekly bookings are meaningful work. “I feel like I’m contributing to the happiness of people in the last stage of their lives,” he says. And why is window therapy so important? The best answer is in the lyrics of one of his favourite songs, Hello in There by John Prine, Helwend says. “Old people just grow lonesome,” he sings. “Waiting for someone to say, ‘Hello in there, hello’.”",0,0.05627835904851635
159,2020-05-10 05:30:16,Liquid,"Darkly daring: dramatically gothic lipsUnless you are into goth, you wouldn’t look to The Addams Family for beauty inspiration. However, there’s a modern way to go there without alarming anyone on Zoom, and the fresh take at the Max Mara SS20 show makes the case. If you find the requisite black lips intimidating, replace with a less macabre deep burgundy or aubergine. Swap matt alabaster skin for something a little less lifeless – a decent tinted moisturiser will warm things up. Finish with a pastel wash of colour across the eyes. Immediately, everything looks less intense. Morticia would be mortified. 1. Jimmy Choo Seduction Lipstick in Purple Night £50, harrods.com 2. Huda Beauty Pastel Obsessions £27, selfridges.com 3. Laura Mercier Caviar Mascara £22, spacenk.com 4. Smashbox Always On Liquid Lips in Disorderly £19, smashbox.co.uk 5. Glossier Skywash Eyeshadow £15, glossier.com I can’t do without… an overnight face mask to revive tired and dull skin Masks have had a resurgence of late. We have more time on our hands to pay attention to our skincare regimen, which is great. But here’s the thing: we are overmasking. Many people are applying masks every night thinking they are doing wonders for their skin. In fact, what they are doing is stripping the skin of its protective barrier and confusing the life out of it. (Ah, and there you were thinking the annoying breakouts and excess dullness were all down to lockdown.) Most masks are not created for daily use. Hydrating masks should be used only when you need one. Clay masks – great for detoxing – and acid-based masks, like this Oskia offering (concocted with 10% lactic acid), should be limited to twice a week. If your complexion looks dull and sluggish, you’ll love this. It’s a mask with a difference. It is liquid (don’t be tempted to use the entire bottle in one go, you don’t need much), it is an overnighter (you wear it to bed) and (unlike many of its counterparts) it actually works. Ingredients include brightening niacinamide, moisture-boosting hyaluronic acid and, of course, exfoliating lactic acid. Come morning, you will see a huge difference. On first use, build resistance by wearing for 10 minutes and wash off, because initially it can feel a bit tingly and itchy. You can then try again later in the week. But no more than that. Oskia Liquid Mask, £65, oskiaskincare.com On my radar… scent, shampoo and skincare to soothe stresses Fully refreshed Need a feather-light moisturiser that provides 24-hour hydration and doesn’t clog or leave a greasy residue? The answer is this hyaluronic, aloe vera and rose extract liquid. Lancôme Hydra Zen, £39, boots.com Island dreams Transport yourself to Ibiza. The coconut, galbanum, mandarin and frangipani scent pays homage to fashion’s favourite island. Paula’s Ibiza Eau de Toilette, £70 (50ml), perfumesloewe.com Healthy hair days From a sustainable, vegan brand, this sulphate-free shampoo, infused with orange blossom, aloe vera and chamomile, is a dream for stressed scalps. Centred Daily Calma Shampoo, £22, wearecentred.com Follow Funmi on Twitter @FunmiFetto",0,0.08169527880747086
160,2020-05-08 17:02:59,Liquid,"Astronomers capture new images of Jupiter using 'lucky' techniqueAstronomers have captured some of the highest resolution images of Jupiter ever obtained from the ground using a technique known as “lucky imaging”. The observations, from the Gemini North telescope on Hawaii’s dormant volcano Mauna Kea, reveal lightning strikes and storm systems forming around deep clouds of water ice and liquid. The images show the warm, deep layers of the planet’s atmosphere glowing through gaps in thick cloud cover in a “jack-o-lantern”-like effect. “The Gemini data were critical because they allowed us to probe deeply into Jupiter’s clouds on a regular schedule,” said Michael Wong of University of California, Berkeley, who led the research team. “We used a very powerful technique called lucky imaging.” The technique involves obtaining a large number of very short exposure images and then only using the sharpest ones, when the Earth’s atmosphere is briefly stable, and discarding the rest. The latest observations provide some of the sharpest infrared images of Jupiter ever obtained from the ground. “These images rival the view from space,” said Wong.",0,0.06114618223827961
161,2020-04-22 20:30:06,Liquid,"Weatherwatch: what is the dew point?The dew point is the temperature at which a certain area of air must be cooled to for dew to form. It is also commonly interpreted as a measure of the air’s moisture content. As air cools, the amount of the gaseous form of water it is capable of holding decreases, and as such, cooling will eventually result in it reaching saturation point, beyond which condensation into liquid water droplets occurs. This is the main process behind cloud formation in the atmosphere. Of course, dew can also form on surfaces on earth. When the surface (for example grass or cars) cools below the dew point temperature of the air adjacent, condensation droplets from the air deposit onto that surface. If surface temperatures fall below 0C and below the dew point temperature, instead of water vapour gas condensing to water droplets, it transitions directly to crystals of ice, in the form of frost. While frost formation in winter months is rather common, surface temperatures in autumn or in spring are less likely to fall down to the air’s dew point, aided by the shorter overnight cooling periods. Hence, dew and frost do not form as readily, especially on objects which can have larger stores of heat in them, such as roads.",0,0.07263495237051933
162,2020-04-22 12:00:44,Liquid,"Kim-Joy's recipe for lemon and rose tofu cheesecakeThis cheesecake is made with tofu, which gives it a nice and creamy texture. It’s a great option if you have silken tofu in your cupboard, but are short on fresh ingredients such as cream. It tastes different to a standard cheesecake as it is less “cheesy”, but I enjoy both. You can always substitute some of the silken tofu for vegan or dairy cream cheese. I enjoy the simplicity of this version, which lets the lemon and rosewater flavours shine. The edible petal decorations are an optional extra and can be arranged however you like. Serves six to eight For the biscuit base 180g digestive biscuits (or use any sweet, plain biscuit) 80g melted dairy or vegan butter (or 70g melted coconut oil – if you use coconut oil it won’t look liquid enough to set firm in the fridge, but it will set firmer than the butter option after a couple of hours) Alternative biscuit base (vegan and gluten-free) 125g dates 125g blanched almonds (you can substitute other nuts and adjust quantities for desired sweetness) Pinch of salt 15g melted coconut oil (or melted vegan butter) For the cheesecake 675g silken tofu (or you can use cream cheese – vegan or dairy) 190g caster or granulated sugar 1½ tbsp cornflour ¼ tsp rosewater (optional) 1½ tbsp coconut oil (or use melted butter – vegan or dairy) Grated rind of two lemons (or any citrus fruit) For the petal decorations (optional) White edible wafer paper Food dyes: brown, pink, yellow Heat the oven to 180C/160C (fan)/350F. Place the biscuits in a sandwich bag and use a rolling pin to crush them into fine crumbs. Place in a bowl and pour over the melted butter/coconut oil. Stir together until the crumbs look evenly coated, and then press into the base of a 9in round ovenproof dish. Alternatively, you can make the vegan and gluten-free version. Place the dates in a food processor and blitz until they are sticky and form a ball. Add the blanched almonds, a pinch of salt and coconut oil, and blitz again until combined. Press this mixture into your dish. For the cheesecake, use a food processor to blend the tofu until smooth (or use cream cheese). Remove a couple of tablespoons and whisk this together with the cornflour in a separate bowl. Add back to the main mixture, along with the caster sugar, rosewater (optional), melted coconut oil and grated lemon rind. Mix together again until smooth and combined. Pour over the biscuit base, and then bake for 20 to 25 minutes, until slightly coloured at the edges and there is still a slight wobble in the centre. Cover with clingfilm and place in the fridge to finish cooling. Meanwhile, make the edible decorations. Cut simple petal shapes from the wafer paper, then use a paintbrush to very lightly wet these. Paint using food dye mixed with a little water. When the wafer paper is wet, you will be able to shape it so that it looks more realistic. For the stem make a long stem shape painted brown. When you’re happy with your petals and stem, leave to dry for a few hours. They will go hard and be easy to pick up. Decorate the fully chilled cheesecake with the petal decorations, then serve and enjoy.",0,0.04076404419709546
163,2020-02-12 12:00:32,Liquid,"Kim-Joy's recipe for sugar glass heart biscuitsMake these for Valentine’s Day (or any day of the year) for your friends, family and loved ones. You can pipe their names on to the biscuits to personalise them. People will love the effort you have gone to. Makes: 12 (plus centre cutouts) For the biscuit dough 200g salted butter 85g caster sugar 270g plain flour For the sugar glass 250g caster sugar 165g liquid glucose 55g water For the royal icing 100g icing sugar 20g egg white Plus extra icing sugar and egg white to adjust consistency if needed Plus Sprinkles of your choice Edible silver/gold paint To make the dough, beat together the butter and sugar in a mixing bowl until smooth and fluffy. Add the flour and mix until just combined. The dough should be slightly sticky, but soft and easy to handle. If necessary, wrap the dough in clingfilm and chill for 10 to 15 minutes or until firm enough to roll out. Turn out on to a well-floured surface and roll out to about 3mm/⅛in thick. Use a large circle cutter to cut out 12 shapes, and transfer to a lined baking tray (which you can fit in the fridge). Use a smaller heart-shaped cutter to stamp out the centres. You can place the centres on another baking tray and bake them, too. Refrigerate for 15 minutes, while you heat the oven to 180C (160C fan)/350F/gas mark 4. Bake for 10-12 minutes. Let cool for 10 minutes on the baking tray, then gently transfer to a wire rack to finish cooling. When the biscuits are cool, place them on greaseproof paper, then make the sugar glass. Put the sugar, liquid glucose and water in a small saucepan. Stir to combine. Heat on high, and don’t stir until the mixture reaches 150C. At this point, remove the pan from the heat and use a large spoon to transfer the sugar syrup into the centres of the biscuits. Immediately scatter over sprinkles. Leave the sugar syrup for about 20 minutes until hardened completely, then peel off the greaseproof paper. Make the royal icing; whisk together the icing sugar and egg white until smooth and a pipeable consistency. Transfer to a piping bag and snip a small opening. Pipe dots and hearts on your biscuits. You can also personalise them by piping names. Once the icing has semi-set (about two hours), you can paint it with a little edible silver/gold paint.",0,0.06671439981036748
